id,classifier,clfType,fileType
12043484,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
13783958,HD*,Hidden dependence,['*']
4057355,HD*,Hidden dependence,['*']
20306754,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
25431634,C++-Ruby,FFI,['.mm']
15778896,HD*,Hidden dependence,['*']
2574980,HD*,Hidden dependence,['*']
15943682,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3131959,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
26884725,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2981455,HD*,Hidden dependence,['*']
3337657,HD*,Hidden dependence,['*']
15509440,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
18800032,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1252864,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16662094,HD*,Hidden dependence,['*']
28223616,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12983151,Java-C,FFI,"['.java', '.c']"
2654070,HD*,Hidden dependence,['*']
19799491,Ruby-Go,FFI,['.go']
1464380,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9646845,HD*,Hidden dependence,['*']
17762549,HD*,Hidden dependence,['*']
9295871,HD*,Hidden dependence,['*']
22687036,HD*,Hidden dependence,['*']
27209132,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
16394957,Python*,Implicit dependence,['.py']
3213386,HD*,Hidden dependence,['*']
723980,HD*,Hidden dependence,['*']
17286587,HD*,Hidden dependence,['*']
23138984,HD*,Hidden dependence,['*']
27483832,Ruby-Go,FFI,['.go']
1187853,HD*,Hidden dependence,['*']
2014929,HD*,Hidden dependence,['*']
426,HD*,Hidden dependence,['*']
1045381,HD*,Hidden dependence,['*']
10164495,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
29881215,HD*,Hidden dependence,['*']
2464908,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8875190,HD*,Hidden dependence,['*']
8879986,HD*,Hidden dependence,['*']
275303,HD*,Hidden dependence,['*']
275303,HD*,Hidden dependence,['*']
6418762,HD*,Hidden dependence,['*']
12169108,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2520429,HD*,Hidden dependence,['*']
3087541,HD*,Hidden dependence,['*']
298375,HD*,Hidden dependence,['*']
28836678,Java-C,FFI,"['.java', '.c']"
20632410,HD*,Hidden dependence,['*']
1419138,HD*,Hidden dependence,['*']
16191201,Java*,Implicit dependence,['.java']
21961171,HD*,Hidden dependence,['*']
408601,HD*,Hidden dependence,['*']
540542,HD*,Hidden dependence,['*']
7228264,HD*,Hidden dependence,['*']
27561102,Python*,Implicit dependence,['.py']
5787154,HD*,Hidden dependence,['*']
13839311,Python*,Implicit dependence,['.py']
114102,HD*,Hidden dependence,['*']
6235174,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9322866,HD*,Hidden dependence,['*']
19114225,Python*,Implicit dependence,['.py']
1462,Ruby*,Implicit dependence,['.rb']
10289171,C-Python,FFI,"['.c', '.py']"
16393248,HD*,Hidden dependence,['*']
749137,Java-C,FFI,"['.java', '.c']"
20180433,HD*,Hidden dependence,['*']
615969,Java-C,FFI,"['.java', '.c']"
10924145,HD*,Hidden dependence,['*']
28757562,HD*,Hidden dependence,['*']
12974571,HD*,Hidden dependence,['*']
578839,C++-Ruby,FFI,['.mm']
8282363,HD*,Hidden dependence,['*']
27222050,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2581357,Java-C,FFI,"['.java', '.c']"
168370,Java-Ruby,FFI,"['.java', '.rb']"
7701103,Python*,Implicit dependence,['.py']
5213091,HD*,Hidden dependence,['*']
779570,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
21611548,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1212922,Python*,Implicit dependence,['.py']
20131603,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5589723,PHP*,Implicit dependence,['.php']
21019797,HD*,Hidden dependence,['*']
2724167,Java-C,FFI,"['.java', '.c']"
13395154,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7037996,HD*,Hidden dependence,['*']
997491,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
14909673,C-Python,FFI,"['.c', '.py']"
8198511,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
20035587,HD*,Hidden dependence,['*']
22603527,HD*,Hidden dependence,['*']
1446474,C-Python,FFI,"['.c', '.py']"
7616158,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6425435,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10443324,C-Go,FFI,['.go']
14325757,HD*,Hidden dependence,['*']
11981144,Java-C,FFI,"['.java', '.c']"
1697736,HD*,Hidden dependence,['*']
61713,Ruby*,Implicit dependence,['.rb']
24516405,HD*,Hidden dependence,['*']
613723,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16194327,HD*,Hidden dependence,['*']
2997204,Java-C,FFI,"['.java', '.c']"
10368942,HD*,Hidden dependence,['*']
8732561,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1076057,HD*,Hidden dependence,['*']
4719523,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8268387,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2233185,Python*,Implicit dependence,['.py']
20089857,Java-C,FFI,"['.java', '.c']"
10282042,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7184072,HD*,Hidden dependence,['*']
26127968,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
14089735,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
21251069,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
28498113,HD*,Hidden dependence,['*']
16774748,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1690480,C++-Ruby,FFI,['.mm']
4268140,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6631214,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1281080,C++-JavaScript,FFI,"['.cpp', '.cc']"
17517521,HD*,Hidden dependence,['*']
20951559,HD*,Hidden dependence,['*']
1020639,Python*,Implicit dependence,['.py']
385065,Java-C,FFI,"['.java', '.c']"
12962729,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3817881,HD*,Hidden dependence,['*']
15035229,HD*,Hidden dependence,['*']
13484625,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2179572,Python*,Implicit dependence,['.py']
2281177,C-Python,FFI,"['.c', '.py']"
5198123,C-Go,FFI,['.go']
28043506,HD*,Hidden dependence,['*']
20873044,Java-C,FFI,"['.java', '.c']"
19667838,HD*,Hidden dependence,['*']
3651143,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
18242149,HD*,Hidden dependence,['*']
28986292,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21736086,HD*,Hidden dependence,['*']
1364093,HD*,Hidden dependence,['*']
3119126,HD*,Hidden dependence,['*']
17592572,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
23267883,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
296239,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
10825334,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
20395801,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3565909,Java-C,FFI,"['.java', '.c']"
12244286,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2784293,PHP*,Implicit dependence,['.php']
6726218,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9037027,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
400664,C++-JavaScript,FFI,"['.cpp', '.cc']"
13060236,HD*,Hidden dependence,['*']
21818328,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5857265,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5987163,Java-C,FFI,"['.java', '.c']"
23512354,HD*,Hidden dependence,['*']
16381571,Java-C,FFI,"['.java', '.c']"
7372528,C-Python,FFI,"['.c', '.py']"
20423545,HD*,Hidden dependence,['*']
20849484,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
27736734,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11380094,HD*,Hidden dependence,['*']
10651420,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6162900,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1320594,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8431589,Python*,Implicit dependence,['.py']
6309729,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1924847,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3346542,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3689718,HD*,Hidden dependence,['*']
293477,HD*,Hidden dependence,['*']
16907502,C-Go,FFI,['.go']
3104806,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10045915,HD*,Hidden dependence,['*']
8946089,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
18371175,HD*,Hidden dependence,['*']
363163,Ruby*,Implicit dependence,['.rb']
7590028,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10504702,Java-C,FFI,"['.java', '.c']"
7262245,C++-Ruby,FFI,['.mm']
49515,Ruby*,Implicit dependence,['.rb']
11663059,HD*,Hidden dependence,['*']
19102672,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29050338,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2995473,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29613985,HD*,Hidden dependence,['*']
14696091,Java-C,FFI,"['.java', '.c']"
5548784,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12766540,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3631697,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
12590052,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
15749269,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4707611,HD*,Hidden dependence,['*']
5298790,Java-C,FFI,"['.java', '.c']"
1046208,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
165883,Python*,Implicit dependence,['.py']
923028,HD*,Hidden dependence,['*']
3354902,HD*,Hidden dependence,['*']
6118575,HD*,Hidden dependence,['*']
376635,Ruby*,Implicit dependence,['.rb']
688157,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8730628,HD*,Hidden dependence,['*']
11452676,C++-Ruby,FFI,"['.cpp', '.cc']"
14735403,HD*,Hidden dependence,['*']
5987222,HD*,Hidden dependence,['*']
3810626,C-Python,FFI,"['.c', '.py']"
56125,Ruby*,Implicit dependence,['.rb']
5383731,Java-C,FFI,"['.java', '.c']"
8277372,Python*,Implicit dependence,['.py']
27584450,HD*,Hidden dependence,['*']
1206729,HD*,Hidden dependence,['*']
14128006,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
15323392,HD*,Hidden dependence,['*']
4516733,HD*,Hidden dependence,['*']
11388110,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9077725,HD*,Hidden dependence,['*']
3146558,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
812328,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3378594,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
19296225,C-Go,FFI,['.go']
12785573,HD*,Hidden dependence,['*']
1646466,Python*,Implicit dependence,['.py']
23009934,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2077847,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
26677418,HD*,Hidden dependence,['*']
15467734,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1595099,Java-C,FFI,"['.java', '.c']"
417862,HD*,Hidden dependence,['*']
1857825,C-Python,FFI,"['.c', '.py']"
4224042,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2142701,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2918243,HD*,Hidden dependence,['*']
11339754,HD*,Hidden dependence,['*']
28283593,C-Go,FFI,['.go']
9312102,Python*,Implicit dependence,['.py']
3929096,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
26318730,HD*,Hidden dependence,['*']
4333252,C-Python,FFI,"['.c', '.py']"
28691440,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
28946018,HD*,Hidden dependence,['*']
3069402,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6621471,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
80571,HD*,Hidden dependence,['*']
16577072,HD*,Hidden dependence,['*']
13815852,HD*,Hidden dependence,['*']
14971308,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29109209,HD*,Hidden dependence,['*']
6427813,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
23001353,HD*,Hidden dependence,['*']
16772886,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
14083440,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
79352,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
14732235,HD*,Hidden dependence,['*']
14545717,HD*,Hidden dependence,['*']
19816070,C-Python,FFI,"['.c', '.py']"
25138401,HD*,Hidden dependence,['*']
21814169,HD*,Hidden dependence,['*']
27818365,HD*,Hidden dependence,['*']
13655592,HD*,Hidden dependence,['*']
310296,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13073056,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1520275,HD*,Hidden dependence,['*']
16309,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
558790,HD*,Hidden dependence,['*']
7504919,HD*,Hidden dependence,['*']
7504919,HD*,Hidden dependence,['*']
5722043,Java-C,FFI,"['.java', '.c']"
7415520,HD*,Hidden dependence,['*']
27251463,HD*,Hidden dependence,['*']
6010789,HD*,Hidden dependence,['*']
26415499,HD*,Hidden dependence,['*']
2906168,HD*,Hidden dependence,['*']
2198140,HD*,Hidden dependence,['*']
6365284,Java-C,FFI,"['.java', '.c']"
26417283,HD*,Hidden dependence,['*']
7765403,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
885517,HD*,Hidden dependence,['*']
3544490,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4013840,HD*,Hidden dependence,['*']
574877,Java-C,FFI,"['.java', '.c']"
29829603,HD*,Hidden dependence,['*']
19216825,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
17727070,HD*,Hidden dependence,['*']
236537,Java-C,FFI,"['.java', '.c']"
2363097,HD*,Hidden dependence,['*']
14614002,HD*,Hidden dependence,['*']
1357199,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5573275,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11939484,C-Python,FFI,"['.c', '.py']"
1286805,HD*,Hidden dependence,['*']
778834,HD*,Hidden dependence,['*']
15958676,Java-C,FFI,"['.java', '.c']"
12488647,HD*,Hidden dependence,['*']
8411137,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
19708981,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2386778,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
5862644,C++-Ruby,FFI,['.mm']
17101828,HD*,Hidden dependence,['*']
13346571,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
27778839,HD*,Hidden dependence,['*']
22011872,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4038657,HD*,Hidden dependence,['*']
1314706,HD*,Hidden dependence,['*']
9255495,HD*,Hidden dependence,['*']
16425042,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
25178920,HD*,Hidden dependence,['*']
3681392,HD*,Hidden dependence,['*']
8666568,HD*,Hidden dependence,['*']
2344621,HD*,Hidden dependence,['*']
2928534,HD*,Hidden dependence,['*']
7352215,HD*,Hidden dependence,['*']
3640925,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2870911,HD*,Hidden dependence,['*']
28149409,C-Go,FFI,['.go']
7370241,Java-C,FFI,"['.java', '.c']"
5728045,HD*,Hidden dependence,['*']
3390543,HD*,Hidden dependence,['*']
1452079,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16679350,HD*,Hidden dependence,['*']
12847818,Java-C,FFI,"['.java', '.c']"
5805256,Java-C,FFI,"['.java', '.c']"
2624312,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6371338,Python*,Implicit dependence,['.py']
1939300,HD*,Hidden dependence,['*']
3923689,HD*,Hidden dependence,['*']
576099,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
28710753,Python*,Implicit dependence,['.py']
8843378,HD*,Hidden dependence,['*']
12849977,HD*,Hidden dependence,['*']
5773100,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
19715785,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1408162,HD*,Hidden dependence,['*']
14699489,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1049088,C++-Ruby,FFI,['.mm']
14291040,HD*,Hidden dependence,['*']
2797951,HD*,Hidden dependence,['*']
16316451,HD*,Hidden dependence,['*']
9503997,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
19641638,Java-C,FFI,"['.java', '.c']"
19452228,Python*,Implicit dependence,['.py']
706295,HD*,Hidden dependence,['*']
14999623,HD*,Hidden dependence,['*']
303975,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3003488,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3457006,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
10431787,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22484898,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7159640,HD*,Hidden dependence,['*']
28014980,HD*,Hidden dependence,['*']
2161755,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12018530,HD*,Hidden dependence,['*']
9815120,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1514130,HD*,Hidden dependence,['*']
22584823,HD*,Hidden dependence,['*']
22344874,Java-JavaScript,FFI,['.java']
1147463,Java-C,FFI,"['.java', '.c']"
285722,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13266601,Java-C,FFI,"['.java', '.c']"
743436,HD*,Hidden dependence,['*']
246644,HD*,Hidden dependence,['*']
26986729,HD*,Hidden dependence,['*']
14845405,HD*,Hidden dependence,['*']
948047,HD*,Hidden dependence,['*']
9927626,HD*,Hidden dependence,['*']
17378050,HD*,Hidden dependence,['*']
12274147,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9625333,HD*,Hidden dependence,['*']
10501638,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13973343,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6271421,Java-C,FFI,"['.java', '.c']"
2050163,Ruby*,Implicit dependence,['.rb']
2784220,HD*,Hidden dependence,['*']
8222042,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3626679,Python*,Implicit dependence,['.py']
8100370,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2381601,HD*,Hidden dependence,['*']
8425622,HD*,Hidden dependence,['*']
4134560,Java*,Implicit dependence,['.java']
7166430,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3885202,Java-C,FFI,"['.java', '.c']"
12153248,HD*,Hidden dependence,['*']
1361963,HD*,Hidden dependence,['*']
18992193,Java-C,FFI,"['.java', '.c']"
6869690,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2629978,Java-C,FFI,"['.java', '.c']"
2304783,Python*,Implicit dependence,['.py']
10166531,HD*,Hidden dependence,['*']
1369824,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
25009012,C++-Ruby,FFI,['.mm']
229006,HD*,Hidden dependence,['*']
25423296,HD*,Hidden dependence,['*']
294972,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6275822,Java*,Implicit dependence,['.java']
144,HD*,Hidden dependence,['*']
17662022,Java-C,FFI,"['.java', '.c']"
8270972,Java-C,FFI,"['.java', '.c']"
6083843,HD*,Hidden dependence,['*']
15627038,HD*,Hidden dependence,['*']
12656803,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
17835453,HD*,Hidden dependence,['*']
28964450,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
21506502,HD*,Hidden dependence,['*']
23630882,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1490034,HD*,Hidden dependence,['*']
15055717,HD*,Hidden dependence,['*']
11906109,HD*,Hidden dependence,['*']
8180677,HD*,Hidden dependence,['*']
10955751,HD*,Hidden dependence,['*']
9476938,HD*,Hidden dependence,['*']
19317081,HD*,Hidden dependence,['*']
4960119,HD*,Hidden dependence,['*']
16582463,HD*,Hidden dependence,['*']
4141925,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6214210,HD*,Hidden dependence,['*']
24650146,HD*,Hidden dependence,['*']
27480700,HD*,Hidden dependence,['*']
4173871,HD*,Hidden dependence,['*']
8124664,HD*,Hidden dependence,['*']
697361,HD*,Hidden dependence,['*']
8285747,HD*,Hidden dependence,['*']
3542607,HD*,Hidden dependence,['*']
7258685,Java-C,FFI,"['.java', '.c']"
8138462,HD*,Hidden dependence,['*']
16249185,HD*,Hidden dependence,['*']
4930716,Java-C,FFI,"['.java', '.c']"
11758247,HD*,Hidden dependence,['*']
1864049,C++-Ruby,FFI,['.mm']
8222847,HD*,Hidden dependence,['*']
9514413,HD*,Hidden dependence,['*']
182062,HD*,Hidden dependence,['*']
2031640,HD*,Hidden dependence,['*']
3019537,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
20199636,HD*,Hidden dependence,['*']
759578,HD*,Hidden dependence,['*']
1073722,C-Python,FFI,"['.c', '.py']"
339567,HD*,Hidden dependence,['*']
28468993,HD*,Hidden dependence,['*']
12544093,HD*,Hidden dependence,['*']
15505662,HD*,Hidden dependence,['*']
6477953,HD*,Hidden dependence,['*']
13419223,Python*,Implicit dependence,['.py']
10113030,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4523235,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
708649,HD*,Hidden dependence,['*']
7548246,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
